"essround_cntry","variable","estim_weight0","estim_weight1","estim_weight2","se_weight0","se_weight1","se_weight2","deff_weight0","deff_weight1","deff_weight2"
"ESS_7_GB","R__y_gincdif__z_gincdif",2.37884838525544,2.37847062843302,2.3754614684042,0.0291050596121703,0.028844099169048,0.0367287345777232,1.69525212949168,1.66277727384043,2.83771917846759
"ESS_7_GB","R__y_gndr__z_gndr",0.46537448690161,0.465144778106695,0.500031435889278,0.0119680941312891,0.0118205325856799,0.0177172568069377,1.30295188015688,1.27102125728439,2.84152897277995
"ESS_7_GB","R__y_happy__z_happy",7.58690420067096,7.58388703496871,7.64860801441528,0.0487552073743184,0.0485367275833648,0.0648260941317316,1.45708879454949,1.43713801093225,2.79691568552921
"ESS_7_GB","R__y_health__z_health",2.09009758972769,2.09040142651044,2.01994548074911,0.0244227095866172,0.0242701033005808,0.032729228778946,1.53895795835164,1.51455984489198,2.99623646585022
"ESS_7_GB","R__y_hhmmb__z_hhmmb",2.66096024366932,2.66868909338367,3.08857710729451,0.0403712407751816,0.0394910923643202,0.0653112401167551,2.00768557938867,1.92345831532011,4.75781551049219
"ESS_7_GB","R__y_imbgeco__z_imbgeco",4.84519317913823,4.84279406440761,4.91292232884863,0.0763171463420126,0.0750023596430069,0.106695439969663,2.01501207553163,1.94533378868153,3.86048655659477
"ESS_7_GB","R__y_imueclt__z_imueclt",4.96494552074564,4.97468751116964,5.03266958561537,0.0815682475044196,0.0804155017606512,0.11136264531194,2.03816274007409,1.98445400105235,3.80675096952556
"ESS_7_GB","R__y_imwbcnt__z_imwbcnt",4.80307751177875,4.80778053809434,4.93166772834076,0.0786417386506968,0.0781990439849156,0.109717442606551,2.07391998487739,2.04697784901193,3.92838782890517
"ESS_7_GB","R__y_iorgact__z_iorgact",4.69735629792526,4.70943407582275,4.60370894953725,0.102561359275119,0.101431006250694,0.13456462119711,1.77209603829385,1.73831028293739,3.0981286639098
"ESS_7_GB","R__y_lrscale__z_lrscale",5.02145827963554,5.0229241572443,5.00675254532104,0.0565459041758576,0.056492545136437,0.0702660287599124,1.66888334807571,1.65593714618028,2.69952242664138
